,name,cate,dist,dire
1123,m4_200m_right_1394.wav,AR,200m,right
1124,m4_200m_right_1396.wav,AR,200m,right
1125,m4_200m_right_1398.wav,AR,200m,right
1126,m4_200m_right_1399.wav,AR,200m,right
1127,m4_200m_right_1400.wav,AR,200m,right
1128,m4_200m_right_1401.wav,AR,200m,right
1129,m4_200m_right_1402.wav,AR,200m,right
1130,m4_200m_right_1403.wav,AR,200m,right
1131,m4_200m_right_1404.wav,AR,200m,right
1132,m4_200m_right_1405.wav,AR,200m,right
1133,m4_200m_right_1406.wav,AR,200m,right
1134,m4_200m_right_1408.wav,AR,200m,right
1135,m4_200m_right_1409.wav,AR,200m,right
1136,m4_200m_right_1411.wav,AR,200m,right
1137,m4_200m_right_1412.wav,AR,200m,right
1138,m4_400m_back_1413.wav,AR,400m,back
1139,m4_400m_back_1415.wav,AR,400m,back
1140,m4_400m_back_1416.wav,AR,400m,back
1141,m4_400m_back_1417.wav,AR,400m,back
1142,m4_400m_back_1418.wav,AR,400m,back
1143,m4_400m_back_1419.wav,AR,400m,back
1144,m4_400m_back_1420.wav,AR,400m,back
1145,m4_400m_back_1421.wav,AR,400m,back
1146,m4_400m_back_1422.wav,AR,400m,back
1147,m4_400m_back_1423.wav,AR,400m,back
1148,m4_400m_back_1424.wav,AR,400m,back
1149,m4_400m_back_1425.wav,AR,400m,back
1150,m4_400m_back_1426.wav,AR,400m,back
1151,m4_400m_back_1427.wav,AR,400m,back
1152,m4_400m_back_1428.wav,AR,400m,back
1153,m4_400m_back_1429.wav,AR,400m,back
1154,m4_400m_back_1430.wav,AR,400m,back
1155,m4_400m_back_1431.wav,AR,400m,back
1156,m4_400m_front_1433.wav,AR,400m,front
1157,m4_400m_front_1434.wav,AR,400m,front
1158,m4_400m_front_1435.wav,AR,400m,front
1159,m4_400m_front_1436.wav,AR,400m,front
1160,m4_400m_front_1437.wav,AR,400m,front
1161,m4_400m_front_1438.wav,AR,400m,front
1162,m4_400m_front_1439.wav,AR,400m,front
1163,m4_400m_front_1440.wav,AR,400m,front
1164,m4_400m_front_1441.wav,AR,400m,front
1165,m4_400m_front_1442.wav,AR,400m,front
1166,m4_400m_front_1443.wav,AR,400m,front
1167,m4_400m_front_1444.wav,AR,400m,front
1168,m4_400m_front_1445.wav,AR,400m,front
1169,m4_400m_front_1447.wav,AR,400m,front
1170,m4_400m_front_1448.wav,AR,400m,front
1171,m4_400m_left_1450.wav,AR,400m,left
1172,m4_400m_left_1451.wav,AR,400m,left
1173,m4_400m_left_1452.wav,AR,400m,left
1174,m4_400m_left_1453.wav,AR,400m,left
1175,m4_400m_left_1454.wav,AR,400m,left
1176,m4_400m_left_1456.wav,AR,400m,left
1177,m4_400m_left_1459.wav,AR,400m,left
1178,m4_400m_left_1460.wav,AR,400m,left
1179,m4_400m_left_1461.wav,AR,400m,left
1180,m4_400m_left_1462.wav,AR,400m,left
1181,m4_400m_left_1463.wav,AR,400m,left
1182,m4_400m_left_1465.wav,AR,400m,left
1183,m4_400m_left_1466.wav,AR,400m,left
1184,m4_400m_left_1468.wav,AR,400m,left
1185,m4_400m_left_1469.wav,AR,400m,left
1186,m4_400m_left_1470.wav,AR,400m,left
1187,m4_400m_left_1471.wav,AR,400m,left
1188,m4_400m_right_1473.wav,AR,400m,right
1189,m4_400m_right_1474.wav,AR,400m,right
1190,m4_400m_right_1475.wav,AR,400m,right
1191,m4_400m_right_1476.wav,AR,400m,right
1192,m4_400m_right_1477.wav,AR,400m,right
1193,m4_400m_right_1479.wav,AR,400m,right
1194,m4_400m_right_1480.wav,AR,400m,right
1195,m4_400m_right_1481.wav,AR,400m,right
1196,m4_400m_right_1483.wav,AR,400m,right
1197,m4_400m_right_1484.wav,AR,400m,right
1198,m4_400m_right_1485.wav,AR,400m,right
1199,m4_400m_right_1486.wav,AR,400m,right
1200,m4_400m_right_1487.wav,AR,400m,right
1201,m4_400m_right_1488.wav,AR,400m,right
1202,m4_400m_right_1489.wav,AR,400m,right
1203,m4_400m_right_1490.wav,AR,400m,right
1204,m4_50m_back_1491.wav,AR,50m,back
1205,m4_50m_back_1492.wav,AR,50m,back
1206,m4_50m_back_1493.wav,AR,50m,back
1207,m4_50m_back_1494.wav,AR,50m,back
1208,m4_50m_back_1496.wav,AR,50m,back
1209,m4_50m_back_1498.wav,AR,50m,back
1210,m4_50m_back_1499.wav,AR,50m,back
1211,m4_50m_back_1500.wav,AR,50m,back
1212,m4_50m_back_1501.wav,AR,50m,back
1213,m4_50m_back_1502.wav,AR,50m,back
1214,m4_50m_back_1503.wav,AR,50m,back
1215,m4_50m_back_1504.wav,AR,50m,back
1216,m4_50m_back_1505.wav,AR,50m,back
1217,m4_50m_back_1506.wav,AR,50m,back
1218,m4_50m_back_1509.wav,AR,50m,back
1219,m4_50m_back_1510.wav,AR,50m,back
1220,m4_50m_back_1511.wav,AR,50m,back
1221,m4_50m_front_1512.wav,AR,50m,front
1222,m4_50m_front_1513.wav,AR,50m,front
1223,m4_50m_front_1514.wav,AR,50m,front
1224,m4_50m_front_1515.wav,AR,50m,front
1225,m4_50m_front_1516.wav,AR,50m,front
1226,m4_50m_front_1517.wav,AR,50m,front
1227,m4_50m_front_1518.wav,AR,50m,front
1228,m4_50m_front_1519.wav,AR,50m,front
1229,m4_50m_front_1521.wav,AR,50m,front
1230,m4_50m_front_1522.wav,AR,50m,front
1231,m4_50m_front_1524.wav,AR,50m,front
1232,m4_50m_left_1525.wav,AR,50m,left
1233,m4_50m_left_1526.wav,AR,50m,left
1234,m4_50m_left_1527.wav,AR,50m,left
1235,m4_50m_left_1528.wav,AR,50m,left
1236,m4_50m_left_1530.wav,AR,50m,left
1237,m4_50m_left_1531.wav,AR,50m,left
1238,m4_50m_left_1533.wav,AR,50m,left
1239,m4_50m_left_1534.wav,AR,50m,left
1240,m4_50m_left_1535.wav,AR,50m,left
1241,m4_50m_left_1536.wav,AR,50m,left
1242,m4_50m_left_1537.wav,AR,50m,left
1243,m4_50m_left_1539.wav,AR,50m,left
1244,m4_50m_right_1540.wav,AR,50m,right
1245,m4_50m_right_1541.wav,AR,50m,right
1246,m4_50m_right_1542.wav,AR,50m,right
1247,m4_50m_right_1544.wav,AR,50m,right
1248,m4_50m_right_1545.wav,AR,50m,right
1249,m4_50m_right_1546.wav,AR,50m,right
1250,m4_50m_right_1547.wav,AR,50m,right
1251,m4_50m_right_1548.wav,AR,50m,right
1252,m4_50m_right_1549.wav,AR,50m,right
1253,m4_50m_right_1550.wav,AR,50m,right
1254,m4_50m_right_1552.wav,AR,50m,right
1255,m4_600m_back_1553.wav,AR,600m,back
1256,m4_600m_back_1554.wav,AR,600m,back
1257,m4_600m_back_1555.wav,AR,600m,back
1258,m4_600m_back_1557.wav,AR,600m,back
1259,m4_600m_back_1558.wav,AR,600m,back
1260,m4_600m_back_1559.wav,AR,600m,back
1261,m4_600m_back_1560.wav,AR,600m,back
1262,m4_600m_back_1561.wav,AR,600m,back
1263,m4_600m_back_1563.wav,AR,600m,back
1264,m4_600m_back_1564.wav,AR,600m,back
1265,m4_600m_back_1566.wav,AR,600m,back
1266,m4_600m_back_1568.wav,AR,600m,back
1267,m4_600m_back_1569.wav,AR,600m,back
1268,m4_600m_back_1570.wav,AR,600m,back
1269,m4_600m_front_1571.wav,AR,600m,front
1270,m4_600m_front_1572.wav,AR,600m,front
1271,m4_600m_front_1573.wav,AR,600m,front
1272,m4_600m_front_1574.wav,AR,600m,front
1273,m4_600m_front_1575.wav,AR,600m,front
1274,m4_600m_front_1577.wav,AR,600m,front
1275,m4_600m_front_1578.wav,AR,600m,front
1276,m4_600m_front_1579.wav,AR,600m,front
1277,m4_600m_front_1580.wav,AR,600m,front
1278,m4_600m_front_1581.wav,AR,600m,front
1279,m4_600m_front_1582.wav,AR,600m,front
1280,m4_600m_front_1583.wav,AR,600m,front
1281,m4_600m_front_1584.wav,AR,600m,front
1282,m4_600m_front_1585.wav,AR,600m,front
1283,m4_600m_front_1586.wav,AR,600m,front
1284,m4_600m_front_1587.wav,AR,600m,front
1285,m4_600m_front_1588.wav,AR,600m,front
1286,m4_600m_front_1589.wav,AR,600m,front
1287,m4_600m_left_1591.wav,AR,600m,left
1288,m4_600m_left_1592.wav,AR,600m,left
1289,m4_600m_left_1593.wav,AR,600m,left
1290,m4_600m_left_1594.wav,AR,600m,left
1291,m4_600m_left_1595.wav,AR,600m,left
1292,m4_600m_left_1596.wav,AR,600m,left
1293,m4_600m_left_1597.wav,AR,600m,left
1294,m4_600m_left_1598.wav,AR,600m,left
1295,m4_600m_left_1599.wav,AR,600m,left
1296,m4_600m_left_1600.wav,AR,600m,left
1297,m4_600m_left_1602.wav,AR,600m,left
1298,m4_600m_left_1603.wav,AR,600m,left
1299,m4_600m_left_1605.wav,AR,600m,left
1300,m4_600m_left_1606.wav,AR,600m,left
1301,m4_600m_left_1607.wav,AR,600m,left
1302,m4_600m_left_1608.wav,AR,600m,left
1303,m4_600m_left_1609.wav,AR,600m,left
1304,m4_600m_right_1610.wav,AR,600m,right
1305,m4_600m_right_1611.wav,AR,600m,right
1306,m4_600m_right_1614.wav,AR,600m,right
1307,m4_600m_right_1615.wav,AR,600m,right
1308,m4_600m_right_1616.wav,AR,600m,right
1309,m4_600m_right_1617.wav,AR,600m,right
1310,m4_600m_right_1618.wav,AR,600m,right
1311,m4_600m_right_1619.wav,AR,600m,right
1312,m4_600m_right_1620.wav,AR,600m,right
1313,m4_600m_right_1621.wav,AR,600m,right
1314,m4_600m_right_1622.wav,AR,600m,right
1315,m4_600m_right_1623.wav,AR,600m,right
1316,m4_600m_right_1624.wav,AR,600m,right
1317,m4_600m_right_1625.wav,AR,600m,right
1318,m4_600m_right_1626.wav,AR,600m,right
1319,m4_600m_right_1627.wav,AR,600m,right
1320,m24_0m_center_1817.wav,Sniper,0m,center
1321,m24_0m_center_1819.wav,Sniper,0m,center
1322,m24_0m_center_1822.wav,Sniper,0m,center
1323,m24_0m_center_1827.wav,Sniper,0m,center
1324,nogun_None_None_2158.wav,nogun,none,none
1325,nogun_None_None_2161.wav,nogun,none,none
1326,1-19118-A-24.wav,nogun,none,none
1327,1-19501-A-7.wav,nogun,none,none
1328,1-19840-A-36.wav,nogun,none,none
1329,1-19872-A-36.wav,nogun,none,none
1330,1-19872-B-36.wav,nogun,none,none
1331,1-19898-A-41.wav,nogun,none,none
1332,1-19898-B-41.wav,nogun,none,none
1333,1-19898-C-41.wav,nogun,none,none
1334,1-20133-A-39.wav,nogun,none,none
1335,1-20545-A-28.wav,nogun,none,none
1336,1-20736-A-18.wav,nogun,none,none
1337,1-21189-A-10.wav,nogun,none,none
1338,1-21421-A-46.wav,nogun,none,none
1339,1-21896-A-35.wav,nogun,none,none
1340,1-21934-A-38.wav,nogun,none,none
1341,1-21935-A-38.wav,nogun,none,none
1342,1-22694-A-20.wav,nogun,none,none
1343,1-22694-B-20.wav,nogun,none,none
1344,1-22804-A-46.wav,nogun,none,none
1345,1-22882-A-44.wav,nogun,none,none
1346,1-23094-A-15.wav,nogun,none,none
1347,1-23094-B-15.wav,nogun,none,none
1348,1-23222-A-19.wav,nogun,none,none
1349,1-23222-B-19.wav,nogun,none,none
1350,1-23706-A-49.wav,nogun,none,none
1351,1-23996-A-35.wav,nogun,none,none
1352,1-23996-B-35.wav,nogun,none,none
1353,1-24074-A-43.wav,nogun,none,none
1354,1-24076-A-43.wav,nogun,none,none
1355,1-24524-A-19.wav,nogun,none,none
1356,1-24524-B-19.wav,nogun,none,none
1357,1-24524-C-19.wav,nogun,none,none
1358,1-24796-A-47.wav,nogun,none,none
1359,1-25777-A-48.wav,nogun,none,none
1360,1-25781-A-48.wav,nogun,none,none
1361,1-26143-A-21.wav,nogun,none,none
1362,1-26176-A-43.wav,nogun,none,none
1363,1-26177-A-43.wav,nogun,none,none
1364,1-26188-A-30.wav,nogun,none,none
1365,1-26222-A-10.wav,nogun,none,none
1366,1-26806-A-1.wav,nogun,none,none
1367,1-27165-A-35.wav,nogun,none,none
1368,1-27166-A-35.wav,nogun,none,none
1369,1-27403-A-28.wav,nogun,none,none
1370,1-27405-A-28.wav,nogun,none,none
1371,1-27724-A-1.wav,nogun,none,none
1372,1-28005-A-18.wav,nogun,none,none
1373,1-28135-A-11.wav,nogun,none,none
1374,1-28135-B-11.wav,nogun,none,none
1375,1-28808-A-43.wav,nogun,none,none
1376,1-29532-A-16.wav,nogun,none,none
1377,1-29561-A-10.wav,nogun,none,none
1378,1-29680-A-21.wav,nogun,none,none
1379,1-30039-A-26.wav,nogun,none,none
1380,1-30043-A-26.wav,nogun,none,none
1381,1-30214-A-18.wav,nogun,none,none
1382,1-30226-A-0.wav,nogun,none,none
1383,1-30344-A-0.wav,nogun,none,none
1384,1-30709-A-23.wav,nogun,none,none
1385,1-30709-B-23.wav,nogun,none,none
1386,1-30709-C-23.wav,nogun,none,none
1387,1-30830-A-24.wav,nogun,none,none
1388,1-31251-A-6.wav,nogun,none,none
1389,1-31251-B-6.wav,nogun,none,none
1390,1-31482-A-42.wav,nogun,none,none
1391,1-31482-B-42.wav,nogun,none,none
1392,1-31748-A-21.wav,nogun,none,none
1393,1-31836-A-4.wav,nogun,none,none
1394,1-31836-B-4.wav,nogun,none,none
1395,1-32318-A-0.wav,nogun,none,none
1396,1-32373-A-35.wav,nogun,none,none
1397,1-32373-B-35.wav,nogun,none,none
1398,1-32579-A-29.wav,nogun,none,none
1399,1-33658-A-26.wav,nogun,none,none
1400,1-34094-A-5.wav,nogun,none,none
1401,1-34094-B-5.wav,nogun,none,none
1402,1-34119-A-1.wav,nogun,none,none
1403,1-34119-B-1.wav,nogun,none,none
1404,1-34495-A-14.wav,nogun,none,none
1405,1-34497-A-14.wav,nogun,none,none
1406,1-34853-A-37.wav,nogun,none,none
1407,1-35687-A-38.wav,nogun,none,none
1408,1-36164-A-26.wav,nogun,none,none
1409,1-36164-B-26.wav,nogun,none,none
1410,1-36393-A-23.wav,nogun,none,none
1411,1-36397-A-23.wav,nogun,none,none
1412,1-36400-A-23.wav,nogun,none,none
1413,1-36402-A-23.wav,nogun,none,none
1414,1-36929-A-47.wav,nogun,none,none
1415,1-37226-A-29.wav,nogun,none,none
1416,1-38559-A-14.wav,nogun,none,none
1417,1-38560-A-14.wav,nogun,none,none
1418,1-39835-A-9.wav,nogun,none,none
1419,1-39835-B-9.wav,nogun,none,none
1420,1-39901-A-11.wav,nogun,none,none
1421,1-39901-B-11.wav,nogun,none,none
1422,1-39923-A-1.wav,nogun,none,none
1423,1-39937-A-28.wav,nogun,none,none
1424,1-40154-A-46.wav,nogun,none,none
1425,1-40621-A-28.wav,nogun,none,none
1426,1-40730-A-1.wav,nogun,none,none
1427,1-40967-A-28.wav,nogun,none,none
1428,1-41615-A-34.wav,nogun,none,none
1429,1-42139-A-38.wav,nogun,none,none
1430,1-43382-A-1.wav,nogun,none,none
1431,1-43760-A-11.wav,nogun,none,none
1432,1-43764-A-34.wav,nogun,none,none
1433,1-43807-A-47.wav,nogun,none,none
1434,1-43807-B-47.wav,nogun,none,none
1435,1-43807-C-47.wav,nogun,none,none
1436,1-43807-D-47.wav,nogun,none,none
1437,1-44831-A-1.wav,nogun,none,none
1438,1-45641-A-27.wav,nogun,none,none
1439,1-45645-A-31.wav,nogun,none,none
1440,1-46040-A-14.wav,nogun,none,none
1441,1-46272-A-12.wav,nogun,none,none
1442,1-46274-A-18.wav,nogun,none,none
1443,1-46353-A-49.wav,nogun,none,none
1444,1-46744-A-36.wav,nogun,none,none
1445,1-46938-A-7.wav,nogun,none,none
1446,1-46938-B-7.wav,nogun,none,none
1447,1-47250-A-41.wav,nogun,none,none
1448,1-47250-B-41.wav,nogun,none,none
1449,1-47273-A-21.wav,nogun,none,none
1450,1-47274-A-21.wav,nogun,none,none
1451,1-47709-A-16.wav,nogun,none,none
1452,1-47714-A-16.wav,nogun,none,none
1453,1-47819-A-5.wav,nogun,none,none
1454,1-47819-B-5.wav,nogun,none,none
1455,1-47819-C-5.wav,nogun,none,none
1456,1-47923-A-28.wav,nogun,none,none
1457,1-48298-A-46.wav,nogun,none,none
1458,1-48413-A-38.wav,nogun,none,none
1459,1-49098-A-35.wav,nogun,none,none
1460,1-49409-A-8.wav,nogun,none,none
1461,1-49409-B-8.wav,nogun,none,none
1462,1-50060-A-10.wav,nogun,none,none
1463,1-50454-A-44.wav,nogun,none,none
1464,1-50455-A-44.wav,nogun,none,none
1465,1-50623-A-15.wav,nogun,none,none
1466,1-50625-A-17.wav,nogun,none,none
1467,1-50661-A-44.wav,nogun,none,none
1468,1-50688-A-17.wav,nogun,none,none
1469,1-51035-A-16.wav,nogun,none,none
1470,1-51036-A-16.wav,nogun,none,none
1471,1-51037-A-16.wav,nogun,none,none
1472,1-51147-A-25.wav,nogun,none,none
1473,1-51170-A-18.wav,nogun,none,none
1474,1-51433-A-17.wav,nogun,none,none
1475,1-51436-A-17.wav,nogun,none,none
1476,1-51805-A-33.wav,nogun,none,none
1477,1-51805-B-33.wav,nogun,none,none
1478,1-51805-C-33.wav,nogun,none,none
1479,1-51805-D-33.wav,nogun,none,none
1480,1-51805-E-33.wav,nogun,none,none
1481,1-51805-F-33.wav,nogun,none,none
1482,1-51805-G-33.wav,nogun,none,none
1483,1-51805-H-33.wav,nogun,none,none
1484,1-52266-A-24.wav,nogun,none,none
1485,1-52290-A-30.wav,nogun,none,none
1486,1-52323-A-24.wav,nogun,none,none
1487,1-53444-A-28.wav,nogun,none,none
1488,1-53467-A-47.wav,nogun,none,none
1489,1-53501-A-32.wav,nogun,none,none
1490,1-53663-A-24.wav,nogun,none,none
1491,1-53670-A-18.wav,nogun,none,none
1492,1-54065-A-45.wav,nogun,none,none
1493,1-54065-B-45.wav,nogun,none,none
1494,1-54084-A-42.wav,nogun,none,none
1495,1-54505-A-21.wav,nogun,none,none
1496,1-54747-A-46.wav,nogun,none,none
1497,1-54752-A-18.wav,nogun,none,none
1498,1-54918-A-14.wav,nogun,none,none
1499,1-54918-B-14.wav,nogun,none,none
1500,1-54958-A-10.wav,nogun,none,none
1501,1-56233-A-9.wav,nogun,none,none
1502,1-56234-A-9.wav,nogun,none,none
1503,1-56269-A-18.wav,nogun,none,none
1504,1-56270-A-29.wav,nogun,none,none
1505,1-56311-A-10.wav,nogun,none,none
1506,1-56380-A-5.wav,nogun,none,none
1507,1-56380-B-5.wav,nogun,none,none
1508,1-56907-A-46.wav,nogun,none,none
1509,1-57163-A-38.wav,nogun,none,none
1510,1-57316-A-13.wav,nogun,none,none
1511,1-57318-A-13.wav,nogun,none,none
1512,1-57795-A-8.wav,nogun,none,none
1513,1-58277-A-3.wav,nogun,none,none
1514,1-58792-A-24.wav,nogun,none,none
1515,1-58846-A-34.wav,nogun,none,none
1516,1-58923-A-27.wav,nogun,none,none
1517,1-58923-B-27.wav,nogun,none,none
1518,1-59102-A-13.wav,nogun,none,none
1519,1-59324-A-21.wav,nogun,none,none
1520,1-59513-A-0.wav,nogun,none,none
1521,1-60460-A-36.wav,nogun,none,none
1522,1-60676-A-34.wav,nogun,none,none
1523,1-60997-A-20.wav,nogun,none,none
1524,1-60997-B-20.wav,nogun,none,none
1525,1-61212-A-32.wav,nogun,none,none
1526,1-61221-A-17.wav,nogun,none,none
1527,1-61252-A-11.wav,nogun,none,none
1528,1-61261-A-44.wav,nogun,none,none
1529,1-61534-A-27.wav,nogun,none,none
1530,1-62509-A-45.wav,nogun,none,none
1531,1-62565-A-44.wav,nogun,none,none
1532,1-62594-A-32.wav,nogun,none,none
1533,1-62849-A-38.wav,nogun,none,none
1534,1-62850-A-38.wav,nogun,none,none
1535,1-63679-A-24.wav,nogun,none,none
1536,1-63871-A-10.wav,nogun,none,none
1537,1-64398-A-41.wav,nogun,none,none
1538,1-64398-B-41.wav,nogun,none,none
1539,1-64473-A-45.wav,nogun,none,none
1540,1-65483-A-13.wav,nogun,none,none
1541,1-67033-A-37.wav,nogun,none,none
1542,1-67152-A-17.wav,nogun,none,none
1543,1-67230-A-29.wav,nogun,none,none
1544,1-67432-A-27.wav,nogun,none,none
1545,1-68628-A-27.wav,nogun,none,none
1546,1-68670-A-34.wav,nogun,none,none
1547,1-68734-A-34.wav,nogun,none,none
1548,1-69165-A-34.wav,nogun,none,none
1549,1-69422-A-3.wav,nogun,none,none
1550,1-69641-A-3.wav,nogun,none,none
1551,1-69760-A-16.wav,nogun,none,none
1552,1-70300-A-45.wav,nogun,none,none
1553,1-71030-A-6.wav,nogun,none,none
1554,1-72195-A-37.wav,nogun,none,none
1555,1-72195-B-37.wav,nogun,none,none
1556,1-72229-A-6.wav,nogun,none,none
1557,1-72229-B-6.wav,nogun,none,none
1558,1-72695-A-26.wav,nogun,none,none
1559,1-73123-A-26.wav,nogun,none,none
1560,1-73585-A-7.wav,nogun,none,none
1561,1-74517-A-37.wav,nogun,none,none
1562,1-75162-A-9.wav,nogun,none,none
1563,1-75189-A-7.wav,nogun,none,none
1564,1-75190-A-8.wav,nogun,none,none
1565,1-76831-A-42.wav,nogun,none,none
1566,1-76831-B-42.wav,nogun,none,none
1567,1-76831-C-42.wav,nogun,none,none
1568,1-76831-D-42.wav,nogun,none,none
1569,1-76831-E-42.wav,nogun,none,none
1570,1-77160-A-3.wav,nogun,none,none
1571,1-77241-A-3.wav,nogun,none,none
1572,1-79113-A-5.wav,nogun,none,none
1573,1-79146-A-29.wav,nogun,none,none
1574,1-79220-A-17.wav,nogun,none,none
1575,1-79236-A-36.wav,nogun,none,none
1576,m4_100m_back_1324_pitch.wav,AR,100m,back
1577,m4_100m_front_0398_noise.wav,AR,100m,front
1578,ak_100m_front_0907_pitch.wav,AR,100m,front
1579,ak_100m_front_0914_speed.wav,AR,100m,front
1580,m4_100m_front_0403_reverse.wav,AR,100m,front
1581,ak_100m_front_0906_gain.wav,AR,100m,front
1582,m4_100m_front_0399_noise.wav,AR,100m,front
1583,ak_100m_front_0906_pitch.wav,AR,100m,front
1584,m4_100m_front_0407_pitch.wav,AR,100m,front
1585,ak_100m_front_0915_gain.wav,AR,100m,front
1586,m4_100m_front_0608_speed.wav,AR,100m,front
1587,m4_100m_front_0399_speed.wav,AR,100m,front
1588,m4_100m_front_0608_pitch.wav,AR,100m,front
1589,ak_100m_left_0933_noise.wav,AR,100m,left
1590,ak_100m_left_0927_reverse.wav,AR,100m,left
1591,m4_100m_left_0420_pitch.wav,AR,100m,left
1592,ak_100m_left_0930_speed.wav,AR,100m,left
1593,ak_100m_left_0923_reverse.wav,AR,100m,left
1594,m4_100m_left_0429_pitch.wav,AR,100m,left
1595,ak_100m_left_0942_gain.wav,AR,100m,left
1596,ak_100m_left_0940_gain.wav,AR,100m,left
1597,ak_100m_left_0942_pitch.wav,AR,100m,left
1598,m4_100m_left_0420_gain.wav,AR,100m,left
1599,ak_100m_left_0933_speed.wav,AR,100m,left
1600,ak_100m_right_0958_reverse.wav,AR,100m,right
1601,m4_100m_right_0430_gain.wav,AR,100m,right
1602,m4_100m_right_0430_reverse.wav,AR,100m,right
1603,ak_100m_right_0946_pan.wav,AR,100m,right
1604,ak_100m_right_0961_reverse.wav,AR,100m,right
1605,m4_100m_right_0430_pitch.wav,AR,100m,right
1606,ak_100m_right_0964_reverse.wav,AR,100m,right
1607,ak_100m_right_0963_reverse.wav,AR,100m,right
1608,m4_100m_right_0433_gain.wav,AR,100m,right
1609,ak_100m_right_0957_pan.wav,AR,100m,right
1610,ak_100m_right_0954_pan.wav,AR,100m,right
1611,ak_100m_right_0960_pan.wav,AR,100m,right
1612,ak_100m_right_0966_noise.wav,AR,100m,right
1613,ak_100m_right_0957_speed.wav,AR,100m,right
1614,ak_100m_right_0950_pitch.wav,AR,100m,right
1615,ak_100m_right_0964_noise.wav,AR,100m,right
1616,m4_200m_back_1343_pitch.wav,AR,200m,back
1617,m4_200m_back_1344_reverse.wav,AR,200m,back
1618,ak_200m_back_0967_gain.wav,AR,200m,back
1619,m4_200m_back_1342_speed.wav,AR,200m,back
1620,ak_200m_back_0977_noise.wav,AR,200m,back
1621,ak_200m_back_0979_gain.wav,AR,200m,back
1622,ak_200m_back_0981_gain.wav,AR,200m,back
1623,m4_200m_back_1331_gain.wav,AR,200m,back
1624,ak_200m_back_0982_speed.wav,AR,200m,back
1625,ak_200m_back_0969_noise.wav,AR,200m,back
1626,ak_200m_back_0982_pan.wav,AR,200m,back
1627,m4_200m_back_1339_speed.wav,AR,200m,back
1628,m4_200m_back_1348_reverse.wav,AR,200m,back
1629,ak_200m_back_0969_reverse.wav,AR,200m,back
1630,m4_200m_front_1353_reverse.wav,AR,200m,front
1631,ak_200m_front_0986_reverse.wav,AR,200m,front
1632,ak_200m_front_1001_noise.wav,AR,200m,front
1633,m4_200m_front_1361_gain.wav,AR,200m,front
1634,m4_200m_front_1369_noise.wav,AR,200m,front
1635,ak_200m_front_0985_reverse.wav,AR,200m,front
1636,ak_200m_front_0987_pitch.wav,AR,200m,front
1637,ak_200m_front_1001_pan.wav,AR,200m,front
1638,m4_200m_front_1369_pan.wav,AR,200m,front
1639,ak_200m_front_0998_speed.wav,AR,200m,front
1640,ak_200m_front_1001_pan.wav,AR,200m,front
1641,ak_200m_left_1006_reverse.wav,AR,200m,left
1642,ak_200m_left_1010_pitch.wav,AR,200m,left
1643,m4_200m_left_1376_pitch.wav,AR,200m,left
1644,ak_200m_left_1011_speed.wav,AR,200m,left
1645,m4_200m_left_1386_noise.wav,AR,200m,left
1646,m4_200m_left_1391_noise.wav,AR,200m,left
1647,ak_200m_left_1008_noise.wav,AR,200m,left
1648,m4_200m_left_1384_pitch.wav,AR,200m,left
1649,m4_200m_right_1398_reverse.wav,AR,200m,right
1650,m4_200m_right_1392_speed.wav,AR,200m,right
1651,ak_200m_right_1042_pitch.wav,AR,200m,right
1652,ak_200m_right_1032_gain.wav,AR,200m,right
1653,m4_200m_right_1401_pan.wav,AR,200m,right
1654,m4_200m_right_1409_noise.wav,AR,200m,right
1655,ak_200m_right_1039_pitch.wav,AR,200m,right
1656,ak_200m_right_1044_reverse.wav,AR,200m,right
1657,m4_200m_right_1392_gain.wav,AR,200m,right
1658,ak_200m_right_1041_pan.wav,AR,200m,right
1659,m4_400m_back_1420_speed.wav,AR,400m,back
1660,ak_400m_back_1047_speed.wav,AR,400m,back
1661,ak_400m_back_1047_gain.wav,AR,400m,back
1662,m4_400m_back_1429_speed.wav,AR,400m,back
1663,ak_400m_back_1059_reverse.wav,AR,400m,back
1664,m4_400m_back_1424_gain.wav,AR,400m,back
1665,ak_400m_back_1055_speed.wav,AR,400m,back
1666,ak_400m_back_1046_reverse.wav,AR,400m,back
1667,ak_400m_back_1064_speed.wav,AR,400m,back
1668,m4_400m_back_1423_gain.wav,AR,400m,back
1669,m4_400m_front_1442_reverse.wav,AR,400m,front
1670,ak_400m_front_1081_noise.wav,AR,400m,front
1671,m4_400m_front_1441_noise.wav,AR,400m,front
1672,m4_400m_front_1448_gain.wav,AR,400m,front
1673,ak_400m_front_1067_reverse.wav,AR,400m,front
1674,m4_400m_front_1447_reverse.wav,AR,400m,front
1675,m4_400m_front_1433_noise.wav,AR,400m,front
1676,ak_400m_front_1068_pan.wav,AR,400m,front
1677,m4_400m_front_1441_pitch.wav,AR,400m,front
1678,ak_400m_front_1081_speed.wav,AR,400m,front
1679,ak_400m_front_1072_noise.wav,AR,400m,front
1680,ak_400m_front_1066_pan.wav,AR,400m,front
1681,m4_400m_front_1436_noise.wav,AR,400m,front
1682,m4_400m_front_1439_noise.wav,AR,400m,front
1683,ak_400m_left_1092_gain.wav,AR,400m,left
1684,m4_400m_left_1465_pitch.wav,AR,400m,left
1685,ak_400m_left_1098_speed.wav,AR,400m,left
1686,ak_400m_left_1092_gain.wav,AR,400m,left
